contract,contract_label,supplier_choice,supplier_payoff,buyer_payoff,supplier_payoff_high,supplier_payoff_low,supplier_payoff_none,buyer_payoff_high,buyer_payoff_low,buyer_payoff_none,c,q,r,p,F,B,S,R,L,v,g,k,alpha,lam,beta,eta_penalty,r_low_share,confidentiality,B_L,contract_value,outside_option,experiment
hybrid_support,Hybrid,high,8.561937716262976,8.599999999999998,8.561937716262976,5.132871972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,0.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.471937716262977,8.599999999999998,8.471937716262977,5.101371972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,0.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.381937716262977,8.599999999999998,8.381937716262977,5.06987197231834,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,0.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.291937716262977,8.599999999999998,8.291937716262977,5.038371972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,0.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.201937716262977,8.599999999999998,8.201937716262977,5.006871972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,0.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.111937716262977,8.599999999999998,8.111937716262977,4.97537197231834,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,1.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.021937716262977,8.599999999999998,8.021937716262977,4.943871972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,1.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.9319377162629765,8.599999999999998,7.9319377162629765,4.912371972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,1.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.841937716262977,8.599999999999998,7.841937716262977,4.88087197231834,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,1.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.751937716262977,8.599999999999998,7.751937716262977,4.849371972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,1.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.661937716262976,8.599999999999998,7.661937716262976,4.81787197231834,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,2.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.571937716262976,8.599999999999998,7.571937716262976,4.7863719723183396,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,2.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.481937716262976,8.599999999999998,7.481937716262976,4.754871972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,2.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.3919377162629765,8.599999999999998,7.3919377162629765,4.72337197231834,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,2.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.301937716262977,8.599999999999998,7.301937716262977,4.6918719723183395,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,2.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.211937716262977,8.599999999999998,7.211937716262977,4.660371972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,3.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.121937716262977,8.599999999999998,7.121937716262977,4.62887197231834,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,3.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.031937716262977,8.599999999999998,7.031937716262977,4.5973719723183395,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,3.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.941937716262976,8.599999999999998,6.941937716262976,4.565871972318339,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,3.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.851937716262976,8.599999999999998,6.851937716262976,4.53437197231834,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,3.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.761937716262977,8.599999999999998,6.761937716262977,4.5028719723183395,5.4,8.599999999999998,-2.280000000000001,-5.0,3.0,0.65,4.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.446712802768168,8.599999999999998,8.446712802768168,5.081020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,0.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.356712802768168,8.599999999999998,8.356712802768168,5.049520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,0.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.266712802768168,8.599999999999998,8.266712802768168,5.018020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,0.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.176712802768169,8.599999999999998,8.176712802768169,4.986520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,0.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.086712802768169,8.599999999999998,8.086712802768169,4.955020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,0.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.996712802768168,8.599999999999998,7.996712802768168,4.923520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,1.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.906712802768168,8.599999999999998,7.906712802768168,4.892020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,1.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.816712802768168,8.599999999999998,7.816712802768168,4.860520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,1.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.726712802768168,8.599999999999998,7.726712802768168,4.829020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,1.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.6367128027681686,8.599999999999998,7.6367128027681686,4.797520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,1.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.546712802768168,8.599999999999998,7.546712802768168,4.7660207612456755,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,2.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.456712802768168,8.599999999999998,7.456712802768168,4.734520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,2.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.366712802768168,8.599999999999998,7.366712802768168,4.703020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,2.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.276712802768168,8.599999999999998,7.276712802768168,4.6715207612456755,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,2.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.186712802768168,8.599999999999998,7.186712802768168,4.640020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,2.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.0967128027681685,8.599999999999998,7.0967128027681685,4.608520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,3.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.006712802768169,8.599999999999998,7.006712802768169,4.5770207612456755,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,3.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.916712802768169,8.599999999999998,6.916712802768169,4.545520761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,3.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.826712802768168,8.599999999999998,6.826712802768168,4.514020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,3.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.736712802768168,8.599999999999998,6.736712802768168,4.4825207612456754,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,3.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.646712802768168,8.599999999999998,6.646712802768168,4.451020761245675,5.4,8.599999999999998,-2.280000000000001,-5.0,3.333,0.65,4.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.331141868512113,8.599999999999998,8.331141868512113,5.02901384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,0.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.241141868512113,8.599999999999998,8.241141868512113,4.997513840830449,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,0.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.151141868512113,8.599999999999998,8.151141868512113,4.96601384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,0.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.061141868512113,8.599999999999998,8.061141868512113,4.93451384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,0.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.971141868512112,8.599999999999998,7.971141868512112,4.903013840830449,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,0.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.881141868512112,8.599999999999998,7.881141868512112,4.87151384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,1.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.7911418685121125,8.599999999999998,7.7911418685121125,4.84001384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,1.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.701141868512113,8.599999999999998,7.701141868512113,4.808513840830449,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,1.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.611141868512113,8.599999999999998,7.611141868512113,4.77701384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,1.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.521141868512113,8.599999999999998,7.521141868512113,4.74551384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,1.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.431141868512112,8.599999999999998,7.431141868512112,4.71401384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,2.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.341141868512112,8.599999999999998,7.341141868512112,4.68251384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,2.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.2511418685121125,8.599999999999998,7.2511418685121125,4.6510138408304496,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,2.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.161141868512113,8.599999999999998,7.161141868512113,4.61951384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,2.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.071141868512113,8.599999999999998,7.071141868512113,4.58801384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,2.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.981141868512113,8.599999999999998,6.981141868512113,4.5565138408304495,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,3.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.891141868512113,8.599999999999998,6.891141868512113,4.52501384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,3.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.801141868512113,8.599999999999998,6.801141868512113,4.49351384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,3.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.7111418685121125,8.599999999999998,6.7111418685121125,4.4620138408304495,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,3.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.621141868512113,8.599999999999998,6.621141868512113,4.43051384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,3.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.531141868512113,8.599999999999998,6.531141868512113,4.39901384083045,5.4,8.599999999999998,-2.280000000000001,-5.0,3.667,0.65,4.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.215916955017303,8.599999999999998,8.215916955017303,4.977162629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,0.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.125916955017303,8.599999999999998,8.125916955017303,4.945662629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,0.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,8.035916955017303,8.599999999999998,8.035916955017303,4.914162629757786,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,0.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.945916955017303,8.599999999999998,7.945916955017303,4.882662629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,0.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.855916955017302,8.599999999999998,7.855916955017302,4.851162629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,0.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.765916955017302,8.599999999999998,7.765916955017302,4.819662629757786,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,1.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.6759169550173025,8.599999999999998,7.6759169550173025,4.788162629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,1.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.585916955017303,8.599999999999998,7.585916955017303,4.756662629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,1.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.495916955017303,8.599999999999998,7.495916955017303,4.725162629757786,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,1.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.405916955017303,8.599999999999998,7.405916955017303,4.693662629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,1.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.315916955017302,8.599999999999998,7.315916955017302,4.662162629757786,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,2.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.225916955017302,8.599999999999998,7.225916955017302,4.6306626297577855,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,2.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.1359169550173025,8.599999999999998,7.1359169550173025,4.599162629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,2.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,7.045916955017303,8.599999999999998,7.045916955017303,4.567662629757786,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,2.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.955916955017303,8.599999999999998,6.955916955017303,4.5361626297577855,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,2.8,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.865916955017303,8.599999999999998,6.865916955017303,4.504662629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,3.0,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.775916955017303,8.599999999999998,6.775916955017303,4.473162629757786,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,3.2,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.685916955017303,8.599999999999998,6.685916955017303,4.4416626297577855,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,3.4,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
hybrid_support,Hybrid,high,6.5959169550173025,8.599999999999998,6.5959169550173025,4.410162629757785,5.4,8.599999999999998,-2.280000000000001,-5.0,4.0,0.65,3.6,0.32,5.0,1.8,1.6,12.0,5.0,1.0,0.8,0.8,1.4,0.45,0.35,0.2,0.35,0.55,0.2,7.0,5.4,cost_risk_heatmap
